FID,XLL,XUL,XUR,XLR,YLL,YUL,YUR,YLR
8568,2.1667074,2.0000407,2.0000407,2.1667074,18.3333551,18.3333551,18.5000218,18.5000218
8569,2.3333741,2.1667074,2.1667074,2.3333741,18.3333551,18.3333551,18.5000218,18.5000218
8570,2.5000408,2.3333741,2.3333741,2.5000408,18.3333551,18.3333551,18.5000218,18.5000218
8571,2.6667075,2.5000408,2.5000408,2.6667075,18.3333551,18.3333551,18.5000218,18.5000218
8572,2.8333742,2.6667075,2.6667075,2.8333742,18.3333551,18.3333551,18.5000218,18.5000218
8573,3.0000409,2.8333742,2.8333742,3.0000409,18.3333551,18.3333551,18.5000218,18.5000218
8574,3.1667076,3.0000409,3.0000409,3.1667076,18.3333551,18.3333551,18.5000218,18.5000218
8575,3.3333743,3.1667076,3.1667076,3.3333743,18.3333551,18.3333551,18.5000218,18.5000218
8576,3.500041,3.3333743,3.3333743,3.500041,18.3333551,18.3333551,18.5000218,18.5000218
8577,3.6667077,3.500041,3.500041,3.6667077,18.3333551,18.3333551,18.5000218,18.5000218
8578,3.8333744,3.6667077,3.6667077,3.8333744,18.3333551,18.3333551,18.5000218,18.5000218
8579,4.0000411,3.8333744,3.8333744,4.0000411,18.3333551,18.3333551,18.5000218,18.5000218
8580,4.1667078,4.0000411,4.0000411,4.1667078,18.3333551,18.3333551,18.5000218,18.5000218
8581,4.3333745,4.1667078,4.1667078,4.3333745,18.3333551,18.3333551,18.5000218,18.5000218
8582,4.5000412,4.3333745,4.3333745,4.5000412,18.3333551,18.3333551,18.5000218,18.5000218
8583,4.6667079,4.5000412,4.5000412,4.6667079,18.3333551,18.3333551,18.5000218,18.5000218
8584,4.8333746,4.6667079,4.6667079,4.8333746,18.3333551,18.3333551,18.5000218,18.5000218
8585,5.0000413,4.8333746,4.8333746,5.0000413,18.3333551,18.3333551,18.5000218,18.5000218
8586,5.166708,5.0000413,5.0000413,5.166708,18.3333551,18.3333551,18.5000218,18.5000218
8587,5.3333747,5.166708,5.166708,5.3333747,18.3333551,18.3333551,18.5000218,18.5000218
8588,5.5000414,5.3333747,5.3333747,5.5000414,18.3333551,18.3333551,18.5000218,18.5000218
8589,5.6667081,5.5000414,5.5000414,5.6667081,18.3333551,18.3333551,18.5000218,18.5000218
8590,5.8333748,5.6667081,5.6667081,5.8333748,18.3333551,18.3333551,18.5000218,18.5000218
8591,6.0000415,5.8333748,5.8333748,6.0000415,18.3333551,18.3333551,18.5000218,18.5000218
8592,6.1667082,6.0000415,6.0000415,6.1667082,18.3333551,18.3333551,18.5000218,18.5000218
8593,6.3333749,6.1667082,6.1667082,6.3333749,18.3333551,18.3333551,18.5000218,18.5000218
8594,6.5000416,6.3333749,6.3333749,6.5000416,18.3333551,18.3333551,18.5000218,18.5000218
8595,6.6667083,6.5000416,6.5000416,6.6667083,18.3333551,18.3333551,18.5000218,18.5000218
8596,6.833375,6.6667083,6.6667083,6.833375,18.3333551,18.3333551,18.5000218,18.5000218
8597,7.0000417,6.833375,6.833375,7.0000417,18.3333551,18.3333551,18.5000218,18.5000218
8598,7.1667084,7.0000417,7.0000417,7.1667084,18.3333551,18.3333551,18.5000218,18.5000218
8599,7.3333751,7.1667084,7.1667084,7.3333751,18.3333551,18.3333551,18.5000218,18.5000218
8600,7.5000418,7.3333751,7.3333751,7.5000418,18.3333551,18.3333551,18.5000218,18.5000218
8601,7.6667085,7.5000418,7.5000418,7.6667085,18.3333551,18.3333551,18.5000218,18.5000218
8602,7.8333752,7.6667085,7.6667085,7.8333752,18.3333551,18.3333551,18.5000218,18.5000218
8603,8.0000419,7.8333752,7.8333752,8.0000419,18.3333551,18.3333551,18.5000218,18.5000218
8604,8.1667086,8.0000419,8.0000419,8.1667086,18.3333551,18.3333551,18.5000218,18.5000218
8605,8.3333753,8.1667086,8.1667086,8.3333753,18.3333551,18.3333551,18.5000218,18.5000218
8606,8.500042,8.3333753,8.3333753,8.500042,18.3333551,18.3333551,18.5000218,18.5000218
8607,8.6667087,8.500042,8.500042,8.6667087,18.3333551,18.3333551,18.5000218,18.5000218
8608,8.8333754,8.6667087,8.6667087,8.8333754,18.3333551,18.3333551,18.5000218,18.5000218
8609,9.0000421,8.8333754,8.8333754,9.0000421,18.3333551,18.3333551,18.5000218,18.5000218
8610,9.1667088,9.0000421,9.0000421,9.1667088,18.3333551,18.3333551,18.5000218,18.5000218
8611,9.3333755,9.1667088,9.1667088,9.3333755,18.3333551,18.3333551,18.5000218,18.5000218
8612,9.5000422,9.3333755,9.3333755,9.5000422,18.3333551,18.3333551,18.5000218,18.5000218
8613,9.6667089,9.5000422,9.5000422,9.6667089,18.3333551,18.3333551,18.5000218,18.5000218
8614,9.8333756,9.6667089,9.6667089,9.8333756,18.3333551,18.3333551,18.5000218,18.5000218
8615,10.0000423,9.8333756,9.8333756,10.0000423,18.3333551,18.3333551,18.5000218,18.5000218
8616,10.166709,10.0000423,10.0000423,10.166709,18.3333551,18.3333551,18.5000218,18.5000218
8617,10.3333757,10.166709,10.166709,10.3333757,18.3333551,18.3333551,18.5000218,18.5000218
8618,10.5000424,10.3333757,10.3333757,10.5000424,18.3333551,18.3333551,18.5000218,18.5000218
8619,10.6667091,10.5000424,10.5000424,10.6667091,18.3333551,18.3333551,18.5000218,18.5000218
8620,10.8333758,10.6667091,10.6667091,10.8333758,18.3333551,18.3333551,18.5000218,18.5000218
8621,11.0000425,10.8333758,10.8333758,11.0000425,18.3333551,18.3333551,18.5000218,18.5000218
8622,11.1667092,11.0000425,11.0000425,11.1667092,18.3333551,18.3333551,18.5000218,18.5000218
8623,11.3333759,11.1667092,11.1667092,11.3333759,18.3333551,18.3333551,18.5000218,18.5000218
8624,11.5000426,11.3333759,11.3333759,11.5000426,18.3333551,18.3333551,18.5000218,18.5000218
8625,11.6667093,11.5000426,11.5000426,11.6667093,18.3333551,18.3333551,18.5000218,18.5000218
8626,11.833376,11.6667093,11.6667093,11.833376,18.3333551,18.3333551,18.5000218,18.5000218
8627,12.0000427,11.833376,11.833376,12.0000427,18.3333551,18.3333551,18.5000218,18.5000218
8628,12.1667094,12.0000427,12.0000427,12.1667094,18.3333551,18.3333551,18.5000218,18.5000218
8629,12.3333761,12.1667094,12.1667094,12.3333761,18.3333551,18.3333551,18.5000218,18.5000218
8630,12.5000428,12.3333761,12.3333761,12.5000428,18.3333551,18.3333551,18.5000218,18.5000218
8631,12.6667095,12.5000428,12.5000428,12.6667095,18.3333551,18.3333551,18.5000218,18.5000218
8632,12.8333762,12.6667095,12.6667095,12.8333762,18.3333551,18.3333551,18.5000218,18.5000218
8633,13.0000429,12.8333762,12.8333762,13.0000429,18.3333551,18.3333551,18.5000218,18.5000218
8634,13.1667096,13.0000429,13.0000429,13.1667096,18.3333551,18.3333551,18.5000218,18.5000218
8635,13.3333763,13.1667096,13.1667096,13.3333763,18.3333551,18.3333551,18.5000218,18.5000218
8636,13.500043,13.3333763,13.3333763,13.500043,18.3333551,18.3333551,18.5000218,18.5000218
8637,13.6667097,13.500043,13.500043,13.6667097,18.3333551,18.3333551,18.5000218,18.5000218
8638,13.8333764,13.6667097,13.6667097,13.8333764,18.3333551,18.3333551,18.5000218,18.5000218
8639,14.0000431,13.8333764,13.8333764,14.0000431,18.3333551,18.3333551,18.5000218,18.5000218
8640,14.1667098,14.0000431,14.0000431,14.1667098,18.3333551,18.3333551,18.5000218,18.5000218
8641,14.3333765,14.1667098,14.1667098,14.3333765,18.3333551,18.3333551,18.5000218,18.5000218
8642,14.5000432,14.3333765,14.3333765,14.5000432,18.3333551,18.3333551,18.5000218,18.5000218
8643,14.6667099,14.5000432,14.5000432,14.6667099,18.3333551,18.3333551,18.5000218,18.5000218
8644,14.8333766,14.6667099,14.6667099,14.8333766,18.3333551,18.3333551,18.5000218,18.5000218
8645,15.0000433,14.8333766,14.8333766,15.0000433,18.3333551,18.3333551,18.5000218,18.5000218
8646,15.16671,15.0000433,15.0000433,15.16671,18.3333551,18.3333551,18.5000218,18.5000218
8647,15.3333767,15.16671,15.16671,15.3333767,18.3333551,18.3333551,18.5000218,18.5000218
8648,15.5000434,15.3333767,15.3333767,15.5000434,18.3333551,18.3333551,18.5000218,18.5000218
8649,15.6667101,15.5000434,15.5000434,15.6667101,18.3333551,18.3333551,18.5000218,18.5000218
8650,15.8333768,15.6667101,15.6667101,15.8333768,18.3333551,18.3333551,18.5000218,18.5000218
8651,16.0000435,15.8333768,15.8333768,16.0000435,18.3333551,18.3333551,18.5000218,18.5000218
8652,16.1667102,16.0000435,16.0000435,16.1667102,18.3333551,18.3333551,18.5000218,18.5000218
8653,-17.9999633,-18.16663,-18.16663,-17.9999633,18.1666884,18.1666884,18.3333551,18.3333551
8654,-17.8332966,-17.9999633,-17.9999633,-17.8332966,18.1666884,18.1666884,18.3333551,18.3333551
8655,-17.6666299,-17.8332966,-17.8332966,-17.6666299,18.1666884,18.1666884,18.3333551,18.3333551
8656,-17.4999632,-17.6666299,-17.6666299,-17.4999632,18.1666884,18.1666884,18.3333551,18.3333551
8657,-17.3332965,-17.4999632,-17.4999632,-17.3332965,18.1666884,18.1666884,18.3333551,18.3333551
8658,-17.1666298,-17.3332965,-17.3332965,-17.1666298,18.1666884,18.1666884,18.3333551,18.3333551
8659,-16.9999631,-17.1666298,-17.1666298,-16.9999631,18.1666884,18.1666884,18.3333551,18.3333551
8660,-16.8332964,-16.9999631,-16.9999631,-16.8332964,18.1666884,18.1666884,18.3333551,18.3333551
8661,-16.6666297,-16.8332964,-16.8332964,-16.6666297,18.1666884,18.1666884,18.3333551,18.3333551
8662,-16.499963,-16.6666297,-16.6666297,-16.499963,18.1666884,18.1666884,18.3333551,18.3333551
8663,-16.3332963,-16.499963,-16.499963,-16.3332963,18.1666884,18.1666884,18.3333551,18.3333551
8664,-16.1666296,-16.3332963,-16.3332963,-16.1666296,18.1666884,18.1666884,18.3333551,18.3333551
8665,-15.9999629,-16.1666296,-16.1666296,-15.9999629,18.1666884,18.1666884,18.3333551,18.3333551
8666,-15.8332962,-15.9999629,-15.9999629,-15.8332962,18.1666884,18.1666884,18.3333551,18.3333551
8667,-15.6666295,-15.8332962,-15.8332962,-15.6666295,18.1666884,18.1666884,18.3333551,18.3333551
8668,-15.4999628,-15.6666295,-15.6666295,-15.4999628,18.1666884,18.1666884,18.3333551,18.3333551
8669,-15.3332961,-15.4999628,-15.4999628,-15.3332961,18.1666884,18.1666884,18.3333551,18.3333551
8670,-15.1666294,-15.3332961,-15.3332961,-15.1666294,18.1666884,18.1666884,18.3333551,18.3333551
8671,-14.9999627,-15.1666294,-15.1666294,-14.9999627,18.1666884,18.1666884,18.3333551,18.3333551
8672,-14.833296,-14.9999627,-14.9999627,-14.833296,18.1666884,18.1666884,18.3333551,18.3333551
8673,-14.6666293,-14.833296,-14.833296,-14.6666293,18.1666884,18.1666884,18.3333551,18.3333551
8674,-14.4999626,-14.6666293,-14.6666293,-14.4999626,18.1666884,18.1666884,18.3333551,18.3333551
8675,-14.3332959,-14.4999626,-14.4999626,-14.3332959,18.1666884,18.1666884,18.3333551,18.3333551
8676,-14.1666292,-14.3332959,-14.3332959,-14.1666292,18.1666884,18.1666884,18.3333551,18.3333551
8677,-13.9999625,-14.1666292,-14.1666292,-13.9999625,18.1666884,18.1666884,18.3333551,18.3333551
8678,-13.8332958,-13.9999625,-13.9999625,-13.8332958,18.1666884,18.1666884,18.3333551,18.3333551
8679,-13.6666291,-13.8332958,-13.8332958,-13.6666291,18.1666884,18.1666884,18.3333551,18.3333551
8680,-13.4999624,-13.6666291,-13.6666291,-13.4999624,18.1666884,18.1666884,18.3333551,18.3333551
8681,-13.3332957,-13.4999624,-13.4999624,-13.3332957,18.1666884,18.1666884,18.3333551,18.3333551
8682,-13.166629,-13.3332957,-13.3332957,-13.166629,18.1666884,18.1666884,18.3333551,18.3333551
8683,-12.9999623,-13.166629,-13.166629,-12.9999623,18.1666884,18.1666884,18.3333551,18.3333551
8684,-12.8332956,-12.9999623,-12.9999623,-12.8332956,18.1666884,18.1666884,18.3333551,18.3333551
8685,-12.6666289,-12.8332956,-12.8332956,-12.6666289,18.1666884,18.1666884,18.3333551,18.3333551
8686,-12.4999622,-12.6666289,-12.6666289,-12.4999622,18.1666884,18.1666884,18.3333551,18.3333551
8687,-12.3332955,-12.4999622,-12.4999622,-12.3332955,18.1666884,18.1666884,18.3333551,18.3333551
8688,-12.1666288,-12.3332955,-12.3332955,-12.1666288,18.1666884,18.1666884,18.3333551,18.3333551
8689,-11.9999621,-12.1666288,-12.1666288,-11.9999621,18.1666884,18.1666884,18.3333551,18.3333551
8690,-11.8332954,-11.9999621,-11.9999621,-11.8332954,18.1666884,18.1666884,18.3333551,18.3333551
8691,-11.6666287,-11.8332954,-11.8332954,-11.6666287,18.1666884,18.1666884,18.3333551,18.3333551
8692,-11.499962,-11.6666287,-11.6666287,-11.499962,18.1666884,18.1666884,18.3333551,18.3333551
8693,-11.3332953,-11.499962,-11.499962,-11.3332953,18.1666884,18.1666884,18.3333551,18.3333551
8694,-11.1666286,-11.3332953,-11.3332953,-11.1666286,18.1666884,18.1666884,18.3333551,18.3333551
8695,-10.9999619,-11.1666286,-11.1666286,-10.9999619,18.1666884,18.1666884,18.3333551,18.3333551
8696,-10.8332952,-10.9999619,-10.9999619,-10.8332952,18.1666884,18.1666884,18.3333551,18.3333551
8697,-10.6666285,-10.8332952,-10.8332952,-10.6666285,18.1666884,18.1666884,18.3333551,18.3333551
8698,-10.4999618,-10.6666285,-10.6666285,-10.4999618,18.1666884,18.1666884,18.3333551,18.3333551
8699,-10.3332951,-10.4999618,-10.4999618,-10.3332951,18.1666884,18.1666884,18.3333551,18.3333551
8700,-10.1666284,-10.3332951,-10.3332951,-10.1666284,18.1666884,18.1666884,18.3333551,18.3333551
8701,-9.9999617,-10.1666284,-10.1666284,-9.9999617,18.1666884,18.1666884,18.3333551,18.3333551
8702,-9.833295,-9.9999617,-9.9999617,-9.833295,18.1666884,18.1666884,18.3333551,18.3333551
8703,-9.6666283,-9.833295,-9.833295,-9.6666283,18.1666884,18.1666884,18.3333551,18.3333551
8704,-9.4999616,-9.6666283,-9.6666283,-9.4999616,18.1666884,18.1666884,18.3333551,18.3333551
8705,-9.3332949,-9.4999616,-9.4999616,-9.3332949,18.1666884,18.1666884,18.3333551,18.3333551
8706,-9.1666282,-9.3332949,-9.3332949,-9.1666282,18.1666884,18.1666884,18.3333551,18.3333551
8707,-8.9999615,-9.1666282,-9.1666282,-8.9999615,18.1666884,18.1666884,18.3333551,18.3333551
8708,-8.8332948,-8.9999615,-8.9999615,-8.8332948,18.1666884,18.1666884,18.3333551,18.3333551
8709,-8.6666281,-8.8332948,-8.8332948,-8.6666281,18.1666884,18.1666884,18.3333551,18.3333551
8710,-8.4999614,-8.6666281,-8.6666281,-8.4999614,18.1666884,18.1666884,18.3333551,18.3333551
8711,-8.3332947,-8.4999614,-8.4999614,-8.3332947,18.1666884,18.1666884,18.3333551,18.3333551
8712,-8.166628,-8.3332947,-8.3332947,-8.166628,18.1666884,18.1666884,18.3333551,18.3333551
8713,-7.9999613,-8.166628,-8.166628,-7.9999613,18.1666884,18.1666884,18.3333551,18.3333551
8714,-7.8332946,-7.9999613,-7.9999613,-7.8332946,18.1666884,18.1666884,18.3333551,18.3333551
8715,-7.6666279,-7.8332946,-7.8332946,-7.6666279,18.1666884,18.1666884,18.3333551,18.3333551
8716,-7.4999612,-7.6666279,-7.6666279,-7.4999612,18.1666884,18.1666884,18.3333551,18.3333551
8717,-7.3332945,-7.4999612,-7.4999612,-7.3332945,18.1666884,18.1666884,18.3333551,18.3333551
8718,-7.1666278,-7.3332945,-7.3332945,-7.1666278,18.1666884,18.1666884,18.3333551,18.3333551
8719,-6.9999611,-7.1666278,-7.1666278,-6.9999611,18.1666884,18.1666884,18.3333551,18.3333551
8720,-6.8332944,-6.9999611,-6.9999611,-6.8332944,18.1666884,18.1666884,18.3333551,18.3333551
8721,-6.6666277,-6.8332944,-6.8332944,-6.6666277,18.1666884,18.1666884,18.3333551,18.3333551
8722,-6.499961,-6.6666277,-6.6666277,-6.499961,18.1666884,18.1666884,18.3333551,18.3333551
8723,-6.3332943,-6.499961,-6.499961,-6.3332943,18.1666884,18.1666884,18.3333551,18.3333551
8724,-6.1666276,-6.3332943,-6.3332943,-6.1666276,18.1666884,18.1666884,18.3333551,18.3333551
8725,-5.9999609,-6.1666276,-6.1666276,-5.9999609,18.1666884,18.1666884,18.3333551,18.3333551
8726,-5.8332942,-5.9999609,-5.9999609,-5.8332942,18.1666884,18.1666884,18.3333551,18.3333551
8727,-5.6666275,-5.8332942,-5.8332942,-5.6666275,18.1666884,18.1666884,18.3333551,18.3333551
8728,-5.4999608,-5.6666275,-5.6666275,-5.4999608,18.1666884,18.1666884,18.3333551,18.3333551
8729,-5.3332941,-5.4999608,-5.4999608,-5.3332941,18.1666884,18.1666884,18.3333551,18.3333551
8730,-5.1666274,-5.3332941,-5.3332941,-5.1666274,18.1666884,18.1666884,18.3333551,18.3333551
8731,-4.9999607,-5.1666274,-5.1666274,-4.9999607,18.1666884,18.1666884,18.3333551,18.3333551
8732,-4.833294,-4.9999607,-4.9999607,-4.833294,18.1666884,18.1666884,18.3333551,18.3333551
8733,-4.6666273,-4.833294,-4.833294,-4.6666273,18.1666884,18.1666884,18.3333551,18.3333551
8734,-4.4999606,-4.6666273,-4.6666273,-4.4999606,18.1666884,18.1666884,18.3333551,18.3333551
8735,-4.3332939,-4.4999606,-4.4999606,-4.3332939,18.1666884,18.1666884,18.3333551,18.3333551
8736,-4.1666272,-4.3332939,-4.3332939,-4.1666272,18.1666884,18.1666884,18.3333551,18.3333551
8737,-3.9999605,-4.1666272,-4.1666272,-3.9999605,18.1666884,18.1666884,18.3333551,18.3333551
8738,-3.8332938,-3.9999605,-3.9999605,-3.8332938,18.1666884,18.1666884,18.3333551,18.3333551
8739,-3.6666271,-3.8332938,-3.8332938,-3.6666271,18.1666884,18.1666884,18.3333551,18.3333551
8740,-3.4999604,-3.6666271,-3.6666271,-3.4999604,18.1666884,18.1666884,18.3333551,18.3333551
8741,-3.3332937,-3.4999604,-3.4999604,-3.3332937,18.1666884,18.1666884,18.3333551,18.3333551
8742,-3.166627,-3.3332937,-3.3332937,-3.166627,18.1666884,18.1666884,18.3333551,18.3333551
8743,-2.9999603,-3.166627,-3.166627,-2.9999603,18.1666884,18.1666884,18.3333551,18.3333551
8744,-2.8332936,-2.9999603,-2.9999603,-2.8332936,18.1666884,18.1666884,18.3333551,18.3333551
8745,-2.6666269,-2.8332936,-2.8332936,-2.6666269,18.1666884,18.1666884,18.3333551,18.3333551
8746,-2.4999602,-2.6666269,-2.6666269,-2.4999602,18.1666884,18.1666884,18.3333551,18.3333551
8747,-2.3332935,-2.4999602,-2.4999602,-2.3332935,18.1666884,18.1666884,18.3333551,18.3333551
8748,-2.1666268,-2.3332935,-2.3332935,-2.1666268,18.1666884,18.1666884,18.3333551,18.3333551
8749,-1.9999601,-2.1666268,-2.1666268,-1.9999601,18.1666884,18.1666884,18.3333551,18.3333551
8750,-1.8332934,-1.9999601,-1.9999601,-1.8332934,18.1666884,18.1666884,18.3333551,18.3333551
8751,-1.6666267,-1.8332934,-1.8332934,-1.6666267,18.1666884,18.1666884,18.3333551,18.3333551
8752,-1.49996,-1.6666267,-1.6666267,-1.49996,18.1666884,18.1666884,18.3333551,18.3333551
8753,-1.3332933,-1.49996,-1.49996,-1.3332933,18.1666884,18.1666884,18.3333551,18.3333551
8754,-1.1666266,-1.3332933,-1.3332933,-1.1666266,18.1666884,18.1666884,18.3333551,18.3333551
8755,-0.9999599,-1.1666266,-1.1666266,-0.9999599,18.1666884,18.1666884,18.3333551,18.3333551
8756,-0.8332932,-0.9999599,-0.9999599,-0.8332932,18.1666884,18.1666884,18.3333551,18.3333551
8757,-0.6666265,-0.8332932,-0.8332932,-0.6666265,18.1666884,18.1666884,18.3333551,18.3333551
8758,-0.4999598,-0.6666265,-0.6666265,-0.4999598,18.1666884,18.1666884,18.3333551,18.3333551
8759,-0.3332931,-0.4999598,-0.4999598,-0.3332931,18.1666884,18.1666884,18.3333551,18.3333551
8760,-0.1666264,-0.3332931,-0.3332931,-0.1666264,18.1666884,18.1666884,18.3333551,18.3333551
8761,4.03E-05,-0.1666264,-0.1666264,4.03E-05,18.1666884,18.1666884,18.3333551,18.3333551
8762,0.166707,4.03E-05,4.03E-05,0.166707,18.1666884,18.1666884,18.3333551,18.3333551
8763,0.3333737,0.166707,0.166707,0.3333737,18.1666884,18.1666884,18.3333551,18.3333551
8764,0.5000404,0.3333737,0.3333737,0.5000404,18.1666884,18.1666884,18.3333551,18.3333551
8765,0.6667071,0.5000404,0.5000404,0.6667071,18.1666884,18.1666884,18.3333551,18.3333551
8766,0.8333738,0.6667071,0.6667071,0.8333738,18.1666884,18.1666884,18.3333551,18.3333551
8767,1.0000405,0.8333738,0.8333738,1.0000405,18.1666884,18.1666884,18.3333551,18.3333551
8768,1.1667072,1.0000405,1.0000405,1.1667072,18.1666884,18.1666884,18.3333551,18.3333551
8769,1.3333739,1.1667072,1.1667072,1.3333739,18.1666884,18.1666884,18.3333551,18.3333551
8770,1.5000406,1.3333739,1.3333739,1.5000406,18.1666884,18.1666884,18.3333551,18.3333551
8771,1.6667073,1.5000406,1.5000406,1.6667073,18.1666884,18.1666884,18.3333551,18.3333551
8772,1.833374,1.6667073,1.6667073,1.833374,18.1666884,18.1666884,18.3333551,18.3333551
8773,2.0000407,1.833374,1.833374,2.0000407,18.1666884,18.1666884,18.3333551,18.3333551
8774,2.1667074,2.0000407,2.0000407,2.1667074,18.1666884,18.1666884,18.3333551,18.3333551
8775,2.3333741,2.1667074,2.1667074,2.3333741,18.1666884,18.1666884,18.3333551,18.3333551
8776,2.5000408,2.3333741,2.3333741,2.5000408,18.1666884,18.1666884,18.3333551,18.3333551
8777,2.6667075,2.5000408,2.5000408,2.6667075,18.1666884,18.1666884,18.3333551,18.3333551
8778,2.8333742,2.6667075,2.6667075,2.8333742,18.1666884,18.1666884,18.3333551,18.3333551
8779,3.0000409,2.8333742,2.8333742,3.0000409,18.1666884,18.1666884,18.3333551,18.3333551
8780,3.1667076,3.0000409,3.0000409,3.1667076,18.1666884,18.1666884,18.3333551,18.3333551
8781,3.3333743,3.1667076,3.1667076,3.3333743,18.1666884,18.1666884,18.3333551,18.3333551
8782,3.500041,3.3333743,3.3333743,3.500041,18.1666884,18.1666884,18.3333551,18.3333551
8783,3.6667077,3.500041,3.500041,3.6667077,18.1666884,18.1666884,18.3333551,18.3333551
8784,3.8333744,3.6667077,3.6667077,3.8333744,18.1666884,18.1666884,18.3333551,18.3333551
8785,4.0000411,3.8333744,3.8333744,4.0000411,18.1666884,18.1666884,18.3333551,18.3333551
8786,4.1667078,4.0000411,4.0000411,4.1667078,18.1666884,18.1666884,18.3333551,18.3333551
8787,4.3333745,4.1667078,4.1667078,4.3333745,18.1666884,18.1666884,18.3333551,18.3333551
8788,4.5000412,4.3333745,4.3333745,4.5000412,18.1666884,18.1666884,18.3333551,18.3333551
