"FID","Crop","Pst","Pen","Hst","Hen"
"2626","Maize","3.03","9",NA,NA
"2626","Yam","11.03","5",NA,NA
"2626","Cassava","3.03","9",NA,NA
"2626","Cowpea","9.03","10",NA,NA
"2626","Onion","11.03","1",NA,NA
"2626","Eggplant","5.03","1",NA,NA
"2626","Cabbage","8.03","12",NA,NA
"2626","Soy","7.03","12.48",NA,NA
"2627","Maize","3.03","9",NA,NA
"2627","Yam","11.03","5",NA,NA
"2627","Cassava","3.03","9",NA,NA
"2627","Cowpea","9.03","10",NA,NA
"2627","Onion","11.03","1",NA,NA
"2627","Eggplant","5.03","1",NA,NA
"2627","Cabbage","8.03","12",NA,NA
"2627","Soy","7.03","12.48",NA,NA
"2628","Maize","3.03","9",NA,NA
"2628","Yam","11.03","5",NA,NA
"2628","Cassava","3.03","9",NA,NA
"2628","Cowpea","9.03","10",NA,NA
"2628","Onion","11.03","1",NA,NA
"2628","Eggplant","5.03","1",NA,NA
"2628","Cabbage","8.03","12",NA,NA
"2628","Soy","7.03","12.48",NA,NA
"2629","Maize","3.03","9",NA,NA
"2629","Yam","11.03","5",NA,NA
"2629","Cassava","3.03","9",NA,NA
"2629","Cowpea","9.03","10",NA,NA
"2629","Onion","11.03","1",NA,NA
"2629","Eggplant","5.03","1",NA,NA
"2629","Cabbage","8.03","12",NA,NA
"2629","Soy","7.03","12.48",NA,NA
"2630","Maize","3.03","9",NA,NA
"2630","Yam","11.03","5",NA,NA
"2630","Cassava","3.03","9",NA,NA
"2630","Cowpea","9.03","10",NA,NA
"2630","Onion","11.03","1",NA,NA
"2630","Eggplant","5.03","1",NA,NA
"2630","Cabbage","8.03","12",NA,NA
"2630","Soy","7.03","12.48",NA,NA
"2631","Maize","3.03","9",NA,NA
"2631","Yam","11.03","5",NA,NA
"2631","Cassava","3.03","9",NA,NA
"2631","Cowpea","9.03","10",NA,NA
"2631","Onion","11.03","1",NA,NA
"2631","Eggplant","5.03","1",NA,NA
"2631","Cabbage","8.03","12",NA,NA
"2631","Soy","7.03","12.48",NA,NA
"2632","Maize","3.03","9",NA,NA
"2632","Yam","11.03","5",NA,NA
"2632","Cassava","3.03","9",NA,NA
"2632","Cowpea","9.03","10",NA,NA
"2632","Onion","11.03","1",NA,NA
"2632","Eggplant","5.03","1",NA,NA
"2632","Cabbage","8.03","12",NA,NA
"2632","Soy","7.03","12.48",NA,NA
"2633","Maize","3.03","9",NA,NA
"2633","Yam","11.03","5",NA,NA
"2633","Cassava","3.03","9",NA,NA
"2633","Cowpea","9.03","10",NA,NA
"2633","Onion","11.03","1",NA,NA
"2633","Eggplant","5.03","1",NA,NA
"2633","Cabbage","8.03","12",NA,NA
"2633","Soy","7.03","12.48",NA,NA
"2743","Maize","2.5","4.5","5.48","8"
"2743","Cassava","3.03","8","1.03","6"
"2743","Okra","3.48","6","3.03","9"
"2743","Eggplant","3.48","6","5.48","11"
"2743","Carrot","3.48","6","6.5","9"
"2743","Cabbage","3.48","6","6.03","9"
"2744","Maize","2.5","4.5","5.48","8"
"2744","Cassava","3.03","8","1.03","6"
"2744","Okra","3.48","6","3.03","9"
"2744","Eggplant","3.48","6","5.48","11"
"2744","Carrot","3.48","6","6.5","9"
"2744","Cabbage","3.48","6","6.03","9"
"2745","Maize","2.5","4.5","5.48","8"
"2745","Cassava","3.03","8","1.03","6"
"2745","Okra","3.48","6","3.03","9"
"2745","Eggplant","3.48","6","5.48","11"
"2745","Carrot","3.48","6","6.5","9"
"2745","Cabbage","3.48","6","6.03","9"
"2746","Maize","2.5","4.5","5.48","8"
"2746","Cassava","3.03","8","1.03","6"
"2746","Okra","3.48","6","3.03","9"
"2746","Eggplant","3.48","6","5.48","11"
"2746","Carrot","3.48","6","6.5","9"
"2746","Cabbage","3.48","6","6.03","9"
"2747","Maize","2.5","4.5","5.48","8"
"2747","Cassava","3.03","8","1.03","6"
"2747","Okra","3.48","6","3.03","9"
"2747","Eggplant","3.48","6","5.48","11"
"2747","Carrot","3.48","6","6.5","9"
"2747","Cabbage","3.48","6","6.03","9"
"2748","Maize","2.5","4.5","5.48","8"
"2748","Cassava","3.03","8","1.03","6"
"2748","Okra","3.48","6","3.03","9"
"2748","Eggplant","3.48","6","5.48","11"
"2748","Carrot","3.48","6","6.5","9"
"2748","Cabbage","3.48","6","6.03","9"
"2749","Maize","2.5","4.5","5.48","8"
"2749","Cassava","3.03","8","1.03","6"
"2749","Okra","3.48","6","3.03","9"
"2749","Eggplant","3.48","6","5.48","11"
"2749","Carrot","3.48","6","6.5","9"
"2749","Cabbage","3.48","6","6.03","9"
"2750","Maize","2.5","4.5","5.48","8"
"2750","Cassava","3.03","8","1.03","6"
"2750","Okra","3.48","6","3.03","9"
"2750","Eggplant","3.48","6","5.48","11"
"2750","Carrot","3.48","6","6.5","9"
"2750","Cabbage","3.48","6","6.03","9"
"2751","Maize","2.5","4.5","5.48","8"
"2751","Cassava","3.03","8","1.03","6"
"2751","Okra","3.48","6","3.03","9"
"2751","Eggplant","3.48","6","5.48","11"
"2751","Carrot","3.48","6","6.5","9"
"2751","Cabbage","3.48","6","6.03","9"
"2752","Maize","2.5","4.5","5.48","8"
"2752","Cassava","3.03","8","1.03","6"
"2752","Okra","3.48","6","3.03","9"
"2752","Eggplant","3.48","6","5.48","11"
"2752","Carrot","3.48","6","6.5","9"
"2752","Cabbage","3.48","6","6.03","9"
"2753","Maize","2.5","4.5","5.48","8"
"2753","Cassava","3.03","8","1.03","6"
"2753","Okra","3.48","6","3.03","9"
"2753","Eggplant","3.48","6","5.48","11"
"2753","Carrot","3.48","6","6.5","9"
"2753","Cabbage","3.48","6","6.03","9"
"2754","Maize","2.5","4.5","5.48","8"
"2754","Cassava","3.03","8","1.03","6"
"2754","Okra","3.48","6","3.03","9"
"2754","Eggplant","3.48","6","5.48","11"
"2754","Carrot","3.48","6","6.5","9"
"2754","Cabbage","3.48","6","6.03","9"
"2755","Maize","2.5","4.5","5.48","8"
"2755","Cassava","3.03","8","1.03","6"
"2755","Okra","3.48","6","3.03","9"
"2755","Eggplant","3.48","6","5.48","11"
"2755","Carrot","3.48","6","6.5","9"
"2755","Cabbage","3.48","6","6.03","9"
"2756","Maize","2.5","4.5","5.48","8"
"2756","Cassava","3.03","8","1.03","6"
"2756","Okra","3.48","6","3.03","9"
"2756","Eggplant","3.48","6","5.48","11"
"2756","Carrot","3.48","6","6.5","9"
"2756","Cabbage","3.48","6","6.03","9"
"2757","Maize","2.5","4.5","5.48","8"
"2757","Cassava","3.03","8","1.03","6"
"2757","Okra","3.48","6","3.03","9"
"2757","Eggplant","3.48","6","5.48","11"
"2757","Carrot","3.48","6","6.5","9"
"2757","Cabbage","3.48","6","6.03","9"
"2768","Maize","2.5","4.5","5.48","8"
"2768","Cassava","3.03","8","1.03","6"
"2768","Okra","3.48","6","3.03","9"
"2768","Eggplant","3.48","6","5.48","11"
"2768","Carrot","3.48","6","6.5","9"
"2768","Cabbage","3.48","6","6.03","9"
"2769","Maize","3.32","5","8.32","9.67"
"2769","Cassava","5.03","8","11.33","1.32"
"2769","Bambara Nut","4.03","6","7.32","9"
"2769","Cowpea","7.65","9.33","11.33","12.65"
"2769","Okra","1.03","1",NA,NA
"2769","Eggplant","1.03","1",NA,NA
"2769","Carrot","1.03","1",NA,NA
"2769","Soy","4.67","7.32","10.32","11.33"
"2770","Maize","3.32","5","8.32","9.67"
"2770","Cassava","5.03","8","11.33","1.32"
"2770","Bambara Nut","4.03","6","7.32","9"
"2770","Cowpea","7.65","9.33","11.33","12.65"
"2770","Okra","1.03","1",NA,NA
"2770","Eggplant","1.03","1",NA,NA
"2770","Carrot","1.03","1",NA,NA
"2770","Soy","4.67","7.32","10.32","11.33"
"2771","Maize","3.32","5","8.32","9.67"
"2771","Cassava","5.03","8","11.33","1.32"
"2771","Bambara Nut","4.03","6","7.32","9"
"2771","Cowpea","7.65","9.33","11.33","12.65"
"2771","Okra","1.03","1",NA,NA
"2771","Eggplant","1.03","1",NA,NA
"2771","Carrot","1.03","1",NA,NA
"2771","Soy","4.67","7.32","10.32","11.33"
"2772","Maize","3.32","5","8.32","9.67"
"2772","Cassava","5.03","8","11.33","1.32"
"2772","Bambara Nut","4.03","6","7.32","9"
"2772","Cowpea","7.65","9.33","11.33","12.65"
"2772","Okra","1.03","1",NA,NA
"2772","Eggplant","1.03","1",NA,NA
"2772","Carrot","1.03","1",NA,NA
"2772","Soy","4.67","7.32","10.32","11.33"
"2773","Maize","3.32","5","8.32","9.67"
"2773","Cassava","5.03","8","11.33","1.32"
"2773","Bambara Nut","4.03","6","7.32","9"
"2773","Cowpea","7.65","9.33","11.33","12.65"
"2773","Okra","1.03","1",NA,NA
"2773","Eggplant","1.03","1",NA,NA
"2773","Carrot","1.03","1",NA,NA
"2773","Soy","4.67","7.32","10.32","11.33"
"2774","Maize","3.32","5","8.32","9.67"
"2774","Cassava","5.03","8","11.33","1.32"
"2774","Bambara Nut","4.03","6","7.32","9"
"2774","Cowpea","7.65","9.33","11.33","12.65"
"2774","Okra","1.03","1",NA,NA
"2774","Eggplant","1.03","1",NA,NA
"2774","Carrot","1.03","1",NA,NA
"2774","Soy","4.67","7.32","10.32","11.33"
"2775","Maize","3.32","5","8.32","9.67"
"2775","Cassava","5.03","8","11.33","1.32"
"2775","Bambara Nut","4.03","6","7.32","9"
"2775","Cowpea","7.65","9.33","11.33","12.65"
"2775","Okra","1.03","1",NA,NA
"2775","Eggplant","1.03","1",NA,NA
"2775","Carrot","1.03","1",NA,NA
"2775","Soy","4.67","7.32","10.32","11.33"
"2776","Maize","3.32","5","8.32","9.67"
"2776","Cassava","5.03","8","11.33","1.32"
"2776","Bambara Nut","4.03","6","7.32","9"
"2776","Cowpea","7.65","9.33","11.33","12.65"
"2776","Okra","1.03","1",NA,NA
"2776","Eggplant","1.03","1",NA,NA
"2776","Carrot","1.03","1",NA,NA
"2776","Soy","4.67","7.32","10.32","11.33"
"2777","Maize","3.32","5","8.32","9.67"
"2777","Cassava","5.03","8","11.33","1.32"
"2777","Bambara Nut","4.03","6","7.32","9"
"2777","Cowpea","7.65","9.33","11.33","12.65"
"2777","Okra","1.03","1",NA,NA
"2777","Eggplant","1.03","1",NA,NA
"2777","Carrot","1.03","1",NA,NA
"2777","Soy","4.67","7.32","10.32","11.33"
"2778","Maize","3.32","5","8.32","9.67"
"2778","Cassava","5.03","8","11.33","1.32"
"2778","Bambara Nut","4.03","6","7.32","9"
"2778","Cowpea","7.65","9.33","11.33","12.65"
"2778","Okra","1.03","1",NA,NA
"2778","Eggplant","1.03","1",NA,NA
"2778","Carrot","1.03","1",NA,NA
"2778","Soy","4.67","7.32","10.32","11.33"
"2779","Maize","3.65","5","8.32","9.67"
"2779","Yam","1.03","1.65","8.32","11.33"
"2779","Cassava","4.33","7.32","11.33","1.32"
"2779","Cowpea","9.67","10.32","11.33","12.65"
"2779","Okra","1.03","1",NA,NA
"2779","Cabbage","8.65","11.33","11.33","1.32"
"2779","Soy","4.67","7.32","10.65","11.33"
"2780","Maize","3.65","5","8.32","9.67"
"2780","Yam","1.03","1.65","8.32","11.33"
"2780","Cassava","4.33","7.32","11.33","1.32"
"2780","Cowpea","9.67","10.32","11.33","12.65"
"2780","Okra","1.03","1",NA,NA
"2780","Cabbage","8.65","11.33","11.33","1.32"
"2780","Soy","4.67","7.32","10.65","11.33"
"2820","Maize","3.03","9",NA,NA
"2820","Yam","11.03","5",NA,NA
"2820","Cassava","3.03","9",NA,NA
"2820","Cowpea","9.03","10",NA,NA
"2820","Onion","11.03","1",NA,NA
"2820","Eggplant","5.03","1",NA,NA
"2820","Cabbage","8.03","12",NA,NA
"2820","Soy","7.03","12.48",NA,NA
"2821","Maize","3.03","9",NA,NA
"2821","Yam","11.03","5",NA,NA
"2821","Cassava","3.03","9",NA,NA
"2821","Cowpea","9.03","10",NA,NA
"2821","Onion","11.03","1",NA,NA
"2821","Eggplant","5.03","1",NA,NA
"2821","Cabbage","8.03","12",NA,NA
"2821","Soy","7.03","12.48",NA,NA
"2822","Maize","3.03","9",NA,NA
"2822","Yam","11.03","5",NA,NA
"2822","Cassava","3.03","9",NA,NA
"2822","Cowpea","9.03","10",NA,NA
"2822","Onion","11.03","1",NA,NA
"2822","Eggplant","5.03","1",NA,NA
"2822","Cabbage","8.03","12",NA,NA
"2822","Soy","7.03","12.48",NA,NA
"2823","Maize","3.03","9",NA,NA
"2823","Yam","11.03","5",NA,NA
"2823","Cassava","3.03","9",NA,NA
"2823","Cowpea","9.03","10",NA,NA
"2823","Onion","11.03","1",NA,NA
"2823","Eggplant","5.03","1",NA,NA
"2823","Cabbage","8.03","12",NA,NA
"2823","Soy","7.03","12.48",NA,NA
"2824","Maize","3.03","9",NA,NA
"2824","Yam","11.03","5",NA,NA
"2824","Cassava","3.03","9",NA,NA
"2824","Cowpea","9.03","10",NA,NA
"2824","Onion","11.03","1",NA,NA
"2824","Eggplant","5.03","1",NA,NA
"2824","Cabbage","8.03","12",NA,NA
"2824","Soy","7.03","12.48",NA,NA
"2825","Maize","3.03","9",NA,NA
"2825","Yam","11.03","5",NA,NA
"2825","Cassava","3.03","9",NA,NA
"2825","Cowpea","9.03","10",NA,NA
"2825","Onion","11.03","1",NA,NA
"2825","Eggplant","5.03","1",NA,NA
"2825","Cabbage","8.03","12",NA,NA
"2825","Soy","7.03","12.48",NA,NA
"2826","Maize","3.03","9",NA,NA
"2826","Yam","11.03","5",NA,NA
"2826","Cassava","3.03","9",NA,NA
"2826","Cowpea","9.03","10",NA,NA
"2826","Onion","11.03","1",NA,NA
"2826","Eggplant","5.03","1",NA,NA
"2826","Cabbage","8.03","12",NA,NA
"2826","Soy","7.03","12.48",NA,NA
"2827","Maize","3.03","9",NA,NA
"2827","Yam","11.03","5",NA,NA
"2827","Cassava","3.03","9",NA,NA
"2827","Cowpea","9.03","10",NA,NA
"2827","Onion","11.03","1",NA,NA
"2827","Eggplant","5.03","1",NA,NA
"2827","Cabbage","8.03","12",NA,NA
"2827","Soy","7.03","12.48",NA,NA
"2828","Maize","3.03","9",NA,NA
"2828","Yam","11.03","5",NA,NA
"2828","Cassava","3.03","9",NA,NA
"2828","Cowpea","9.03","10",NA,NA
"2828","Onion","11.03","1",NA,NA
"2828","Eggplant","5.03","1",NA,NA
"2828","Cabbage","8.03","12",NA,NA
"2828","Soy","7.03","12.48",NA,NA
"2829","Maize","3.03","9",NA,NA
"2829","Yam","11.03","5",NA,NA
"2829","Cassava","3.03","9",NA,NA
"2829","Cowpea","9.03","10",NA,NA
"2829","Onion","11.03","1",NA,NA
"2829","Eggplant","5.03","1",NA,NA
"2829","Cabbage","8.03","12",NA,NA
"2829","Soy","7.03","12.48",NA,NA
"2830","Maize","3.03","9",NA,NA
"2830","Yam","11.03","5",NA,NA
"2830","Cassava","3.03","9",NA,NA
"2830","Cowpea","9.03","10",NA,NA
"2830","Onion","11.03","1",NA,NA
"2830","Eggplant","5.03","1",NA,NA
"2830","Cabbage","8.03","12",NA,NA
"2830","Soy","7.03","12.48",NA,NA
"2831","Maize","3.03","9",NA,NA
"2831","Yam","11.03","5",NA,NA
"2831","Cassava","3.03","9",NA,NA
"2831","Cowpea","9.03","10",NA,NA
"2831","Onion","11.03","1",NA,NA
"2831","Eggplant","5.03","1",NA,NA
"2831","Cabbage","8.03","12",NA,NA
"2831","Soy","7.03","12.48",NA,NA
"2832","Maize","3.03","9",NA,NA
"2832","Yam","11.03","5",NA,NA
"2832","Cassava","3.03","9",NA,NA
"2832","Cowpea","9.03","10",NA,NA
"2832","Onion","11.03","1",NA,NA
"2832","Eggplant","5.03","1",NA,NA
"2832","Cabbage","8.03","12",NA,NA
"2832","Soy","7.03","12.48",NA,NA
"2833","Maize","3.03","9",NA,NA
"2833","Yam","11.03","5",NA,NA
"2833","Cassava","3.03","9",NA,NA
"2833","Cowpea","9.03","10",NA,NA
"2833","Onion","11.03","1",NA,NA
"2833","Eggplant","5.03","1",NA,NA
"2833","Cabbage","8.03","12",NA,NA
"2833","Soy","7.03","12.48",NA,NA
"2834","Maize","3.03","9",NA,NA
"2834","Yam","11.03","5",NA,NA
"2834","Cassava","3.03","9",NA,NA
"2834","Cowpea","9.03","10",NA,NA
"2834","Onion","11.03","1",NA,NA
"2834","Eggplant","5.03","1",NA,NA
"2834","Cabbage","8.03","12",NA,NA
"2834","Soy","7.03","12.48",NA,NA
"2835","Maize","3.03","9",NA,NA
"2835","Yam","11.03","5",NA,NA
"2835","Cassava","3.03","9",NA,NA
"2835","Cowpea","9.03","10",NA,NA
"2835","Onion","11.03","1",NA,NA
"2835","Eggplant","5.03","1",NA,NA
"2835","Cabbage","8.03","12",NA,NA
"2835","Soy","7.03","12.48",NA,NA
"2836","Maize","3.03","9",NA,NA
"2836","Yam","11.03","5",NA,NA
"2836","Cassava","3.03","9",NA,NA
"2836","Cowpea","9.03","10",NA,NA
"2836","Onion","11.03","1",NA,NA
"2836","Eggplant","5.03","1",NA,NA
"2836","Cabbage","8.03","12",NA,NA
"2836","Soy","7.03","12.48",NA,NA
"2837","Maize","3.03","9",NA,NA
"2837","Yam","11.03","5",NA,NA
"2837","Cassava","3.03","9",NA,NA
"2837","Cowpea","9.03","10",NA,NA
"2837","Onion","11.03","1",NA,NA
"2837","Eggplant","5.03","1",NA,NA
"2837","Cabbage","8.03","12",NA,NA
"2837","Soy","7.03","12.48",NA,NA
"2838","Maize","3.03","9",NA,NA
"2838","Yam","11.03","5",NA,NA
"2838","Cassava","3.03","9",NA,NA
"2838","Cowpea","9.03","10",NA,NA
"2838","Onion","11.03","1",NA,NA
"2838","Eggplant","5.03","1",NA,NA
"2838","Cabbage","8.03","12",NA,NA
"2838","Soy","7.03","12.48",NA,NA
"2839","Maize","3.03","9",NA,NA
"2839","Yam","11.03","5",NA,NA
"2839","Cassava","3.03","9",NA,NA
"2839","Cowpea","9.03","10",NA,NA
"2839","Onion","11.03","1",NA,NA
"2839","Eggplant","5.03","1",NA,NA
"2839","Cabbage","8.03","12",NA,NA
"2839","Soy","7.03","12.48",NA,NA
"2949","Maize","2.5","4.5","5.48","8"
"2949","Cassava","3.03","8","1.03","6"
"2949","Okra","3.48","6","3.03","9"
"2949","Eggplant","3.48","6","5.48","11"
"2949","Carrot","3.48","6","6.5","9"
"2949","Cabbage","3.48","6","6.03","9"
"2950","Maize","2.5","4.5","5.48","8"
"2950","Cassava","3.03","8","1.03","6"
"2950","Okra","3.48","6","3.03","9"
"2950","Eggplant","3.48","6","5.48","11"
"2950","Carrot","3.48","6","6.5","9"
"2950","Cabbage","3.48","6","6.03","9"
"2951","Maize","2.5","4.5","5.48","8"
"2951","Cassava","3.03","8","1.03","6"
"2951","Okra","3.48","6","3.03","9"
"2951","Eggplant","3.48","6","5.48","11"
"2951","Carrot","3.48","6","6.5","9"
"2951","Cabbage","3.48","6","6.03","9"
"2952","Maize","2.5","4.5","5.48","8"
"2952","Cassava","3.03","8","1.03","6"
"2952","Okra","3.48","6","3.03","9"
"2952","Eggplant","3.48","6","5.48","11"
"2952","Carrot","3.48","6","6.5","9"
"2952","Cabbage","3.48","6","6.03","9"
"2953","Maize","2.5","4.5","5.48","8"
"2953","Cassava","3.03","8","1.03","6"
"2953","Okra","3.48","6","3.03","9"
"2953","Eggplant","3.48","6","5.48","11"
"2953","Carrot","3.48","6","6.5","9"
"2953","Cabbage","3.48","6","6.03","9"
"2954","Maize","2.5","4.5","5.48","8"
"2954","Cassava","3.03","8","1.03","6"
"2954","Okra","3.48","6","3.03","9"
"2954","Eggplant","3.48","6","5.48","11"
"2954","Carrot","3.48","6","6.5","9"
"2954","Cabbage","3.48","6","6.03","9"
"2955","Maize","2.5","4.5","5.48","8"
"2955","Cassava","3.03","8","1.03","6"
"2955","Okra","3.48","6","3.03","9"
"2955","Eggplant","3.48","6","5.48","11"
"2955","Carrot","3.48","6","6.5","9"
"2955","Cabbage","3.48","6","6.03","9"
"2956","Maize","2.5","4.5","5.48","8"
"2956","Cassava","3.03","8","1.03","6"
"2956","Okra","3.48","6","3.03","9"
"2956","Eggplant","3.48","6","5.48","11"
"2956","Carrot","3.48","6","6.5","9"
"2956","Cabbage","3.48","6","6.03","9"
"2957","Maize","2.5","4.5","5.48","8"
"2957","Cassava","3.03","8","1.03","6"
"2957","Okra","3.48","6","3.03","9"
"2957","Eggplant","3.48","6","5.48","11"
"2957","Carrot","3.48","6","6.5","9"
"2957","Cabbage","3.48","6","6.03","9"
"2958","Maize","2.5","4.5","5.48","8"
"2958","Cassava","3.03","8","1.03","6"
"2958","Okra","3.48","6","3.03","9"
"2958","Eggplant","3.48","6","5.48","11"
"2958","Carrot","3.48","6","6.5","9"
"2958","Cabbage","3.48","6","6.03","9"
"2959","Maize","2.5","4.5","5.48","8"
"2959","Cassava","3.03","8","1.03","6"
"2959","Okra","3.48","6","3.03","9"
"2959","Eggplant","3.48","6","5.48","11"
"2959","Carrot","3.48","6","6.5","9"
"2959","Cabbage","3.48","6","6.03","9"
"2960","Maize","2.5","4.5","5.48","8"
"2960","Cassava","3.03","8","1.03","6"
"2960","Okra","3.48","6","3.03","9"
"2960","Eggplant","3.48","6","5.48","11"
"2960","Carrot","3.48","6","6.5","9"
"2960","Cabbage","3.48","6","6.03","9"
"2961","Maize","2.5","4.5","5.48","8"
"2961","Cassava","3.03","8","1.03","6"
"2961","Okra","3.48","6","3.03","9"
"2961","Eggplant","3.48","6","5.48","11"
"2961","Carrot","3.48","6","6.5","9"
"2961","Cabbage","3.48","6","6.03","9"
"2962","Maize","2.5","4.5","5.48","8"
"2962","Cassava","3.03","8","1.03","6"
"2962","Okra","3.48","6","3.03","9"
"2962","Eggplant","3.48","6","5.48","11"
"2962","Carrot","3.48","6","6.5","9"
"2962","Cabbage","3.48","6","6.03","9"
"2963","Maize","2.5","4.5","5.48","8"
"2963","Cassava","3.03","8","1.03","6"
"2963","Okra","3.48","6","3.03","9"
"2963","Eggplant","3.48","6","5.48","11"
"2963","Carrot","3.48","6","6.5","9"
"2963","Cabbage","3.48","6","6.03","9"
"2964","Maize","2.5","4.5","5.48","8"
"2964","Cassava","3.03","8","1.03","6"
"2964","Okra","3.48","6","3.03","9"
"2964","Eggplant","3.48","6","5.48","11"
"2964","Carrot","3.48","6","6.5","9"
"2964","Cabbage","3.48","6","6.03","9"
"2965","Maize","2.5","4.5","5.48","8"
"2965","Cassava","3.03","8","1.03","6"
"2965","Okra","3.48","6","3.03","9"
"2965","Eggplant","3.48","6","5.48","11"
"2965","Carrot","3.48","6","6.5","9"
"2965","Cabbage","3.48","6","6.03","9"
"2966","Maize","2.5","4.5","5.48","8"
"2966","Cassava","3.03","8","1.03","6"
"2966","Okra","3.48","6","3.03","9"
"2966","Eggplant","3.48","6","5.48","11"
"2966","Carrot","3.48","6","6.5","9"
"2966","Cabbage","3.48","6","6.03","9"
"2967","Maize","2.5","4.5","5.48","8"
"2967","Cassava","3.03","8","1.03","6"
"2967","Okra","3.48","6","3.03","9"
"2967","Eggplant","3.48","6","5.48","11"
"2967","Carrot","3.48","6","6.5","9"
"2967","Cabbage","3.48","6","6.03","9"
"2968","Maize","2.5","4.5","5.48","8"
"2968","Cassava","3.03","8","1.03","6"
"2968","Okra","3.48","6","3.03","9"
"2968","Eggplant","3.48","6","5.48","11"
"2968","Carrot","3.48","6","6.5","9"
"2968","Cabbage","3.48","6","6.03","9"
"2969","Maize","2.5","4.5","5.48","8"
"2969","Cassava","3.03","8","1.03","6"
"2969","Okra","3.48","6","3.03","9"
"2969","Eggplant","3.48","6","5.48","11"
"2969","Carrot","3.48","6","6.5","9"
"2969","Cabbage","3.48","6","6.03","9"
"2970","Maize","2.5","4.5","5.48","8"
"2970","Cassava","3.03","8","1.03","6"
"2970","Okra","3.48","6","3.03","9"
"2970","Eggplant","3.48","6","5.48","11"
"2970","Carrot","3.48","6","6.5","9"
"2970","Cabbage","3.48","6","6.03","9"
"2971","Maize","2.5","4.5","5.48","8"
"2971","Cassava","3.03","8","1.03","6"
"2971","Okra","3.48","6","3.03","9"
"2971","Eggplant","3.48","6","5.48","11"
"2971","Carrot","3.48","6","6.5","9"
"2971","Cabbage","3.48","6","6.03","9"
"2972","Maize","2.5","4.5","5.48","8"
"2972","Cassava","3.03","8","1.03","6"
"2972","Okra","3.48","6","3.03","9"
"2972","Eggplant","3.48","6","5.48","11"
"2972","Carrot","3.48","6","6.5","9"
"2972","Cabbage","3.48","6","6.03","9"
"2973","Maize","2.5","4.5","5.48","8"
"2973","Cassava","3.03","8","1.03","6"
"2973","Okra","3.48","6","3.03","9"
"2973","Eggplant","3.48","6","5.48","11"
"2973","Carrot","3.48","6","6.5","9"
"2973","Cabbage","3.48","6","6.03","9"
"2974","Maize","2.5","4.5","5.48","8"
"2974","Cassava","3.03","8","1.03","6"
"2974","Okra","3.48","6","3.03","9"
"2974","Eggplant","3.48","6","5.48","11"
"2974","Carrot","3.48","6","6.5","9"
"2974","Cabbage","3.48","6","6.03","9"
"2975","Maize","2.5","4.5","5.48","8"
"2975","Cassava","3.03","8","1.03","6"
"2975","Okra","3.48","6","3.03","9"
"2975","Eggplant","3.48","6","5.48","11"
"2975","Carrot","3.48","6","6.5","9"
"2975","Cabbage","3.48","6","6.03","9"
"2976","Maize","2.5","4.5","5.48","8"
